candidate_id,complexity_rank,best_iteration,maximum_estimators,fit_seconds,macro_f1,qwk,ordinal_mae,accuracy,fatal_recall,serious_or_fatal_recall,mean_asymmetric_cost,class0_recall,class0_precision,class1_recall,class1_precision,class2_recall,class2_precision
C01,1,1200,1200,25.620866500074044,0.33902243377619906,0.11247076884554252,0.62390050618205961,0.51232262882748325,0.56509298998569379,0.59217955957086388,0.72641274583022153,0.56445260524775132,0.83035487091154647,0.31127228770021154,0.23418848762742051,0.56509298998569379,0.041732699418911778
C02,3,1200,1200,30.901318600052036,0.34610825205083567,0.115335422661901,0.58419425773794709,0.52807858269023322,0.48211731044349071,0.57222849614153959,0.69351091195751391,0.58000691894193412,0.82743631600926315,0.33474362848796213,0.23641990679805058,0.48211731044349071,0.043163624719820687
C03,6,1200,1200,32.795534000033513,0.35482007016171363,0.1174923285066406,0.53794290930213262,0.54687370342710151,0.38698140200286124,0.5470543948804818,0.65556800265538129,0.5983421150673266,0.82368348749885523,0.36330210536919511,0.23979388297872339,0.38698140200286124,0.046109264467740559
C04,5,1200,1200,28.559160799952224,0.34691727566044955,0.11528839902232813,0.58148701352584853,0.52958260725251016,0.47424892703862659,0.57152268021833241,0.69118745332337561,0.58133748469849378,0.82752807924692695,0.33756421879721971,0.23771015109597787,0.47424892703862659,0.043004475578906402
C05,2,1200,1200,29.414151699980721,0.34575428530661795,0.11463430257275109,0.58788689735291677,0.52571363372334246,0.48927038626609443,0.57622811970638055,0.69611443033773135,0.57608174996008299,0.82780773201789604,0.33761458648131359,0.23664607237422772,0.48927038626609443,0.043343260883340728
C06,4,1200,1200,34.885158799937926,0.34613483914311233,0.11346891812710824,0.58796987801842171,0.52440668824163972,0.47496423462088699,0.58178053830227738,0.69538834951456308,0.57173079993613285,0.8286055884451472,0.34874584466606223,0.23866809141360174,0.47496423462088699,0.042728442728442728
