candidate_id,complexity_rank,best_iteration,tree_cap,seconds,macro_f1,qwk,ordinal_mae,accuracy,slight_recall,serious_recall,fatal_recall,serious_or_fatal_recall,mean_asymmetric_cost
C01,1,1200,1200,29.641412500059232,0.33753887003237198,0.10999608232357549,0.62839183470251436,0.50935607003568173,0.55970248549683321,0.31656089453006953,0.54077253218884125,0.59735554300771687,0.73046842585677541
C02,3,1200,1200,36.581813299912028,0.34283310974389258,0.11241363092158996,0.59516845075097502,0.52126379553564017,0.57102560008515624,0.33585171753802762,0.4792560801144492,0.57989836250705817,0.70287735457638367
C03,6,1200,1200,38.395313600078225,0.35258550097217206,0.11449910075176095,0.54421832213094345,0.54251721848809231,0.59215498429932412,0.36602196031026496,0.38054363376251787,0.5514304536043666,0.66106547174508334
C04,5,1200,1200,33.341275699902326,0.3422331374732131,0.11070855806239732,0.59408970209941081,0.5213675213675214,0.57154452073021444,0.33509620227661935,0.46924177396280403,0.57613401091661964,0.70291884490913614
C05,2,1200,1200,33.475932800094597,0.34573987957890101,0.11408477742451539,0.58864409592564937,0.52438594307526343,0.57256905636276545,0.34527047446358416,0.47782546494992845,0.58126293995859213,0.69609368517135506
C06,4,1200,1200,38.71135310002137,0.34403258553289184,0.11324680854471769,0.59337399385943079,0.52164758111360054,0.56918941934110379,0.34537120983177194,0.46924177396280403,0.58554488989271603,0.70012862003153264
