candidate_id,complexity_rank,best_iteration,tree_cap,seconds,macro_f1,qwk,ordinal_mae,accuracy,slight_recall,serious_recall,fatal_recall,serious_or_fatal_recall,mean_asymmetric_cost
C01,1,1200,1200,34.32952320005279,0.3432117668310648,0.11156293254848626,0.61354524353047246,0.51796504824569822,0.58215844031375319,0.30023892823619763,0.52628120893561103,0.56662660256410258,0.73112854649043724
C02,3,1200,1200,36.045305100036785,0.35074174953745185,0.11446370425382579,0.57901551919277183,0.53223733430528108,0.5953744104517138,0.32263845037972522,0.47043363994743759,0.55052083333333335,0.70208521168639337
C03,6,1200,1200,41.873212400008924,0.35723949266001437,0.11710779126965853,0.54069711676801779,0.54750714573461989,0.61019193422280515,0.34610461643484941,0.38304862023653086,0.53149038461538467,0.67087417752114942
C04,5,1200,1200,36.647952700033784,0.34954818825681883,0.11426798114628078,0.58243971685626039,0.52916802547526332,0.59053191757673584,0.32553972181926788,0.46780551905387646,0.5554086538461539,0.70441596807918816
C05,2,1200,1200,37.147188700037077,0.34924665053761633,0.11346802915110232,0.58294807113123215,0.52893782731301198,0.59059497086937884,0.32425974912535199,0.46846254927726677,0.5539663461538461,0.7052504364173493
C06,4,1200,1200,46.39359340001829,0.34939169815961457,0.11450418106218985,0.58442517600567823,0.52903374321395003,0.59065802416202173,0.32455840942059905,0.46714848883048621,0.55761217948717945,0.70589307295363424
