candidate_id,complexity_rank,best_iteration,maximum_estimators,fit_seconds,macro_f1,qwk,ordinal_mae,accuracy,fatal_recall,serious_or_fatal_recall,mean_asymmetric_cost,class0_recall,class0_precision,class1_recall,class1_precision,class2_recall,class2_precision
C01,1,1200,1200,30.733661800040863,0.33990875728699638,0.11138621989509878,0.62244834453572317,0.51480167620944317,0.56263421617752329,0.58844289680485629,0.7258422537548751,0.56819724044333864,0.83000971817298352,0.30930794802055001,0.23643783929465215,0.56263421617752329,0.041401106136423491
C02,3,1200,1200,30.199356699944474,0.34948778456852425,0.11538918556040012,0.58086465853456148,0.53010123641191598,0.48604151753758051,0.57691402757517296,0.68901958343705916,0.57893476322897397,0.82874938097596285,0.34834290319331118,0.24197047092575746,0.48604151753758051,0.044309579744192119
C03,6,1200,1200,33.212004799977876,0.35600707230078621,0.11565997147874474,0.53755912372417225,0.54759978425026967,0.38582677165354329,0.54792715636911205,0.655007883163223,0.5978019346168687,0.8238411324629602,0.36894328598771031,0.2425416376941161,0.38582677165354329,0.046182846371347785
C04,5,1200,1200,27.536472100066021,0.34975504121169848,0.1172667313087421,0.58099950211600693,0.53012198157829227,0.4824624194702935,0.58176085831254998,0.68818977678200977,0.57834932208576717,0.83023588959984718,0.35091165508209932,0.24303205776677014,0.4824624194702935,0.043806057454829066
C05,2,1200,1200,29.597368499962613,0.3488104733461872,0.11662210724218458,0.58363413824578869,0.52730063895112433,0.4831782390837509,0.58491365112230009,0.69010870467181151,0.57389198610907832,0.83021192231439955,0.35403445149592022,0.24170420549499674,0.4831782390837509,0.043905294653310785
C06,4,1200,1200,33.710945999948308,0.34728197675863209,0.11552843135555069,0.58565679196747156,0.52621151771637209,0.4824624194702935,0.58176085831254998,0.6928470666334744,0.57410487379751718,0.82919517257283415,0.34799032940465396,0.23943027446631548,0.4824624194702935,0.043439030678009798
