year,field_name,present,column_position,row_count,nonmissing_count,nonmissing_pct,csv_blank_count,csv_blank_pct,official_unknown_code_count,official_unknown_code_pct,format_issue_count,format_issue_pct,official_field_name,dictionary_name_match,official_dictionary_entry,d2_role
2024,longitude,True,6,100927,100927,1.0,0,0.0,0,0.0,0,0.0,longitude,exact,True,identifier_or_location_D3_review
2024,latitude,True,7,100927,100927,1.0,0,0.0,0,0.0,0,0.0,latitude,exact,True,identifier_or_location_D3_review
2024,police_force,True,8,100927,100927,1.0,0,0.0,0,0.0,0,0.0,police_force,exact,True,not_yet_decided
2024,collision_severity,True,9,100927,100927,1.0,0,0.0,0,0.0,0,0.0,collision_severity,exact,True,target
2024,number_of_vehicles,True,10,100927,100927,1.0,0,0.0,0,0.0,0,0.0,number_of_vehicles,exact,True,not_yet_decided
2024,number_of_casualties,True,11,100927,100927,1.0,0,0.0,0,0.0,0,0.0,number_of_casualties,exact,True,outcome_related_D3_review
2024,date,True,12,100927,100927,1.0,0,0.0,0,0.0,0,0.0,date,exact,True,not_yet_decided
2024,day_of_week,True,13,100927,100927,1.0,0,0.0,0,0.0,0,0.0,day_of_week,exact,True,reviewed_candidate
2024,time,True,14,100927,100927,1.0,0,0.0,0,0.0,0,0.0,time,exact,True,reviewed_candidate
2024,local_authority_district,True,15,100927,100927,1.0,0,0.0,0,0.0,0,0.0,local_authority_district,exact,True,identifier_or_location_D3_review
2024,local_authority_ons_district,True,16,100927,100927,1.0,0,0.0,0,0.0,0,0.0,local_authority_ons_district,exact,True,identifier_or_location_D3_review
2024,local_authority_highway,True,17,100927,100927,1.0,0,0.0,0,0.0,0,0.0,local_authority_highway,exact,True,identifier_or_location_D3_review
2024,local_authority_highway_current,True,18,100927,100927,1.0,0,0.0,0,0.0,0,0.0,local_authority_highway_current,exact,True,identifier_or_location_D3_review
2024,first_road_class,True,19,100927,100927,1.0,0,0.0,0,0.0,0,0.0,first_road_class,exact,True,not_yet_decided
2024,first_road_number,True,20,100927,100927,1.0,0,0.0,0,0.0,0,0.0,first_road_number,exact,True,not_yet_decided
2024,road_type,True,21,100927,100927,1.0,0,0.0,2568,0.025444132888127063,0,0.0,road_type,exact,True,reviewed_candidate
2024,speed_limit,True,22,100927,100927,1.0,0,0.0,3,2.9724454308559653e-05,0,0.0,speed_limit,exact,True,reviewed_candidate
2024,junction_detail_historic,True,23,100927,100927,1.0,0,0.0,61552,0.6098665372001546,0,0.0,junction_detail_historic,exact,True,historic_version
2024,junction_detail,True,24,100927,100927,1.0,0,0.0,7007,0.06942641711335916,0,0.0,junction_detail,exact,True,reviewed_candidate
2024,junction_control,True,25,100927,100927,1.0,0,0.0,44489,0.44080374924450344,0,0.0,junction_control,exact,True,reviewed_candidate
2024,second_road_class,True,26,100927,100927,1.0,0,0.0,11167,0.1106443270878952,0,0.0,second_road_class,exact,True,not_yet_decided
2024,second_road_number,True,27,100927,100927,1.0,0,0.0,0,0.0,0,0.0,second_road_number,exact,True,not_yet_decided
2024,pedestrian_crossing_human_control_historic,True,28,100927,100927,1.0,0,0.0,63484,0.629009085774867,0,0.0,pedestrian_crossing_human_control_historic,exact,True,historic_version
2024,pedestrian_crossing_physical_facilities_historic,True,29,100927,100927,1.0,0,0.0,62826,0.6224895221298562,0,0.0,pedestrian_crossing_physical_facilities_historic,exact,True,historic_version
2024,pedestrian_crossing,True,30,100927,100927,1.0,0,0.0,4046,0.040088380710810785,0,0.0,pedestrian_crossing,exact,True,current_harmonized_version
2024,light_conditions,True,31,100927,100927,1.0,0,0.0,1685,0.01669523516997434,0,0.0,light_conditions,exact,True,reviewed_candidate
2024,weather_conditions,True,32,100927,100927,1.0,0,0.0,3145,0.0311611362668067,0,0.0,weather_conditions,exact,True,reviewed_candidate
2024,road_surface_conditions,True,33,100927,100927,1.0,0,0.0,2374,0.02352195150950687,0,0.0,road_surface_conditions,exact,True,reviewed_candidate
2024,special_conditions_at_site,True,34,100927,100927,1.0,0,0.0,61971,0.6140180526519168,0,0.0,special_conditions_at_site,exact,True,not_yet_decided
2024,carriageway_hazards_historic,True,35,100927,100927,1.0,0,0.0,61697,0.6113032191584016,0,0.0,carriageway_hazards_historic,exact,True,historic_version
2024,carriageway_hazards,True,36,100927,100927,1.0,0,0.0,3083,0.030546830877763137,0,0.0,carriageway_hazards,exact,True,current_harmonized_version
2024,urban_or_rural_area,True,37,100927,100927,1.0,0,0.0,0,0.0,0,0.0,urban_or_rural_area,exact,True,reviewed_candidate
2024,did_police_officer_attend_scene_of_accident,True,38,100927,100927,1.0,0,0.0,0,0.0,0,0.0,did_police_officer_attend_scene_of_accident,exact,True,not_yet_decided
2024,trunk_road_flag,True,39,100927,100927,1.0,0,0.0,7080,0.07014971216820078,0,0.0,trunk_road_flag,exact,True,not_yet_decided
2024,lsoa_of_accident_location,True,40,100927,100927,1.0,0,0.0,0,0.0,0,0.0,lsoa_of_accident_location,exact,True,identifier_or_location_D3_review
2024,enhanced_severity_collision,True,41,100927,100927,1.0,0,0.0,41630,0.4124763442884461,0,0.0,enhanced_collision_severity,alias,True,outcome_related_D3_review
2024,collision_injury_based,True,42,100927,100927,1.0,0,0.0,0,0.0,0,0.0,collision_injury_based,exact,True,outcome_related_D3_review
2024,collision_adjusted_severity_serious,True,43,100927,100927,1.0,0,0.0,0,0.0,0,0.0,collision_adjusted_serious,alias,True,outcome_related_D3_review
2024,collision_adjusted_severity_slight,True,44,100927,100927,1.0,0,0.0,0,0.0,0,0.0,collision_adjusted_slight,alias,True,outcome_related_D3_review
