candidate_id,complexity_rank,best_iteration,maximum_estimators,fit_seconds,macro_f1,qwk,ordinal_mae,accuracy,fatal_recall,serious_or_fatal_recall,mean_asymmetric_cost,class0_recall,class0_precision,class1_recall,class1_precision,class2_recall,class2_precision
C01,1,1200,1200,2.1393743000226095,0.32913631293293266,0.091446577930486717,0.69326785348884801,0.48782484141600163,0.45864661654135336,0.59534883720930232,0.81174544710456309,0.54197271773347322,0.82606957217113153,0.27282377919320594,0.21596638655462186,0.45864661654135336,0.051003344481605352
C02,3,982,1200,2.8284047999186441,0.33262138424442267,0.085863443852424726,0.67914876202169017,0.4890525885001023,0.42857142857142855,0.59069767441860466,0.80028647431962352,0.53672612801678909,0.82300884955752207,0.30467091295116772,0.21958684009181331,0.42857142857142855,0.052102376599634369
C03,6,851,1200,4.1539360999595374,0.34036577822091352,0.08608421428151769,0.64211172498465319,0.50644567219152858,0.36842105263157893,0.57302325581395352,0.77041129527317376,0.55561385099685201,0.82188591385331777,0.32696390658174096,0.22647058823529412,0.36842105263157893,0.051578947368421051
C04,5,1153,1200,3.1100150999845937,0.33604451103989019,0.093396195993978415,0.66462042152649892,0.49396357683650499,0.43609022556390975,0.59069767441860466,0.78534888479639864,0.5414480587618048,0.82428115015974446,0.30997876857749468,0.21791044776119403,0.43609022556390975,0.05560882070949185
C05,2,1200,1200,3.7296743000624701,0.33557946227904739,0.091409976601706688,0.66134642930223042,0.50419480253734394,0.41353383458646614,0.57302325581395352,0.78719050542254965,0.56217208814270725,0.82359723289777098,0.28237791932059447,0.22093023255813954,0.41353383458646614,0.050878815911193337
C06,4,577,1200,2.0689499999862164,0.33812882351385615,0.091128252873917015,0.65520769388172706,0.51176590955596479,0.39849624060150374,0.56744186046511624,0.783098015142214,0.57318992654774392,0.82452830188679249,0.2791932059447983,0.22790294627383015,0.39849624060150374,0.048938134810710986
