protocol,seed,training_rows,validation_rows,minor_training_rows,serious_training_rows,fatal_training_rows,minor_class_weight,serious_class_weight,fatal_class_weight,selected_candidate_id,n_estimators,threads,fit_seconds
temporal,year_based,21934,10645,17107,4188,639,0.42738839851133065,1.7457815982171283,11.441836202399582,C06,1000,8,7.562644099991303
random_reference,1103,22805,4887,17789,4394,622,0.4273240017239118,1.730010620543165,12.221329046087888,C06,1000,8,8.150351599964779
random_reference,2207,22805,4887,17789,4394,622,0.4273240017239118,1.730010620543165,12.221329046087888,C06,1000,8,13.431724400026724
random_reference,3301,22805,4887,17789,4394,622,0.4273240017239118,1.730010620543165,12.221329046087888,C06,1000,8,9.041729199991096
random_reference,4409,22805,4887,17789,4394,622,0.4273240017239118,1.730010620543165,12.221329046087888,C06,1000,8,9.942348700016737
random_reference,5501,22805,4887,17789,4394,622,0.4273240017239118,1.730010620543165,12.221329046087888,C06,1000,8,14.479128399980254
