candidate_id,complexity_rank,best_iteration,tree_cap,seconds,macro_f1,qwk,ordinal_mae,accuracy,slight_recall,serious_recall,fatal_recall,serious_or_fatal_recall,mean_asymmetric_cost
C01,1,1200,1200,28.706041499972343,0.33670514004724184,0.10805796792117783,0.62441913534146543,0.51245747240892869,0.56675448400659956,0.30578221013397805,0.52861230329041486,0.5845096932053454,0.72968010953447848
C02,3,1200,1200,32.567978800041601,0.34466328107413918,0.11137899852169186,0.58793876026885739,0.52493568998423368,0.57431209750385859,0.34270172257479603,0.4585121602288984,0.57613401091661964,0.69707908057422618
C03,6,1200,1200,36.302066699950956,0.35234304478438494,0.11294498546796639,0.54254833623765664,0.54463322545846815,0.59518867422428012,0.36637453409892212,0.35836909871244638,0.5496894409937888,0.66042237158742012
C04,5,1200,1200,32.509954800014384,0.34347207677579855,0.11068087537632443,0.59189071446353003,0.52411625591237243,0.57523018787588487,0.33469326080386824,0.46638054363376252,0.57429888951628083,0.70120736868309685
C05,2,1200,1200,33.421862400020473,0.34303500318710062,0.11084931667316555,0.59053190606588668,0.52332793959007551,0.57351375804992277,0.33806789563815853,0.4563662374821173,0.57528703180877094,0.6999211683677703
C06,4,1200,1200,38.971859799930826,0.34397740127436416,0.11205791379825869,0.59153804663513398,0.5233486847564518,0.5725424450476343,0.3413417951042611,0.46351931330472101,0.57994541690193868,0.69969297153763177
