group_key,evaluation_scope,split_slug,sample_role,seed,model,metric,direction,point_estimate,ci_lower,ci_upper,confidence_level,bootstrap_iterations,interval_method,resampling_relation
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,logistic_weighted,mean_asymmetric_cost,lower_is_better,0.7929839847315575,0.7876208405941416,0.7982843747406854,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,ordered_logit_unweighted,macro_f1,higher_is_better,0.2926362331795545,0.2923562874473215,0.29294939513002966,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,ordered_logit_unweighted,qwk,higher_is_better,0.001488589320126188,0.0006801334605268411,0.0023615095960382465,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,ordered_logit_unweighted,ordinal_mae,lower_is_better,0.23492863662766575,0.23479379304622022,0.2350738527922994,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,ordered_logit_unweighted,accuracy,higher_is_better,0.7795099991701934,0.7793751555887478,0.7796448427516389,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,ordered_logit_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,ordered_logit_unweighted,serious_or_fatal_recall,higher_is_better,0.001129305477131564,0.0007058159232072275,0.0015998494259363825,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,ordered_logit_unweighted,mean_asymmetric_cost,lower_is_better,0.4841195751389926,0.48389137830885404,0.48433739938594306,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,lightgbm_weighted,macro_f1,higher_is_better,0.3543631163244017,0.35155949952632937,0.3572499869107962,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,lightgbm_weighted,qwk,higher_is_better,0.1175102410499751,0.11218108695350036,0.12277379141183242,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,lightgbm_weighted,ordinal_mae,lower_is_better,0.5391150112023898,0.5351729109617459,0.5430879698780184,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,lightgbm_weighted,accuracy,higher_is_better,0.5466869969297153,0.5436685752219733,0.5497572815533981,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,lightgbm_weighted,fatal_recall,higher_is_better,0.39413447782546496,0.36909871244635195,0.4206008583690987,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,lightgbm_weighted,serious_or_fatal_recall,higher_is_better,0.5450310559006211,0.5383011010728402,0.5511975343497083,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__internal_test,random_reference_test,random_seed_2207,random_internal_test,2207,lightgbm_weighted,mean_asymmetric_cost,lower_is_better,0.6569786739689653,0.6523211248029209,0.6616056240146045,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,dummy_most_frequent,macro_f1,higher_is_better,0.28606499420199677,0.28606499420199677,0.28606499420199677,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,dummy_most_frequent,qwk,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,dummy_most_frequent,ordinal_mae,lower_is_better,0.26326949181091286,0.26326949181091286,0.26326949181091286,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,dummy_most_frequent,accuracy,higher_is_better,0.7516125516462394,0.7516125516462394,0.7516125516462394,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,dummy_most_frequent,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,dummy_most_frequent,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,dummy_most_frequent,mean_asymmetric_cost,lower_is_better,0.5414210270789779,0.5414210270789779,0.5414210270789779,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_unweighted,macro_f1,higher_is_better,0.2860628412827707,0.2860585353712482,0.28606499420199677,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_unweighted,qwk,higher_is_better,-1.7803230921042967e-05,-5.3407982791853215e-05,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_unweighted,ordinal_mae,lower_is_better,0.263279399962349,0.26326949181091286,0.2632992162652214,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_unweighted,accuracy,higher_is_better,0.7516026434948032,0.7515828271919308,0.7516125516462394,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_unweighted,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_unweighted,mean_asymmetric_cost,lower_is_better,0.5414309352304141,0.5414210270789779,0.5414507515332865,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_weighted,macro_f1,higher_is_better,0.3378647960969738,0.3350424443612524,0.340753129308545,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_weighted,qwk,higher_is_better,0.04669234832444413,0.04036881756470543,0.053324856824711594,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_weighted,ordinal_mae,lower_is_better,0.4311234852913492,0.4277051730458648,0.4344333032786073,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_weighted,accuracy,higher_is_better,0.6413150098586107,0.6389858511597492,0.6435938846889336,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_weighted,fatal_recall,higher_is_better,0.22237017310252996,0.2010652463382157,0.24434087882822902,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_weighted,serious_or_fatal_recall,higher_is_better,0.22306434241493478,0.21771909529698033,0.22828991982129324,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,logistic_weighted,mean_asymmetric_cost,lower_is_better,0.6472499925688864,0.6432661725801817,0.6513031696176443,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,ordered_logit_unweighted,macro_f1,higher_is_better,0.28627156710611473,0.28612426249700645,0.2864486719437504,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,ordered_logit_unweighted,qwk,higher_is_better,0.0004305180668999764,0.00012805420461992068,0.0008151008152319375,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,ordered_logit_unweighted,ordinal_mae,lower_is_better,0.2632100429022957,0.26315034628989264,0.26326949181091286,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,ordered_logit_unweighted,accuracy,higher_is_better,0.7516620924034203,0.7516125516462394,0.7517215413120374,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,ordered_logit_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,ordered_logit_unweighted,serious_or_fatal_recall,higher_is_better,0.0003191192309226535,0.00011966971159599506,0.0005584586541146436,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,ordered_logit_unweighted,mean_asymmetric_cost,lower_is_better,0.5412823129588713,0.541163415141637,0.5413813944732331,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,lightgbm_weighted,macro_f1,higher_is_better,0.3584315969705118,0.35486671499943406,0.3621297009097356,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,lightgbm_weighted,qwk,higher_is_better,0.06398466948197434,0.057500562646111655,0.07074732478117028,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,lightgbm_weighted,ordinal_mae,lower_is_better,0.38621974298255174,0.38321707768981544,0.3890834464513956,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,lightgbm_weighted,accuracy,higher_is_better,0.6511934368404887,0.6487756001862732,0.6535914571918318,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,lightgbm_weighted,fatal_recall,higher_is_better,0.1151797603195739,0.09986684420772303,0.1311750998668441,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,lightgbm_weighted,serious_or_fatal_recall,higher_is_better,0.25186485300570427,0.24651960588774982,0.25736965973912,0.95,2000,percentile,paired_across_models_within_group
random_seed_2207__2024_diagnostic,random_model_on_2024,random_seed_2207,random_model_future_test,2207,lightgbm_weighted,mean_asymmetric_cost,lower_is_better,0.5983829896856143,0.5945279756655801,0.6021186104808426,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,dummy_most_frequent,macro_f1,higher_is_better,0.2920448032329826,0.2920448032329826,0.2920448032329826,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,dummy_most_frequent,qwk,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,dummy_most_frequent,ordinal_mae,lower_is_better,0.23491826404447763,0.23491826404447763,0.23491826404447763,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,dummy_most_frequent,accuracy,higher_is_better,0.779572234669322,0.779572234669322,0.779572234669322,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,dummy_most_frequent,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,dummy_most_frequent,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,dummy_most_frequent,mean_asymmetric_cost,lower_is_better,0.48432702680275497,0.48432702680275497,0.48432702680275497,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_unweighted,macro_f1,higher_is_better,0.29224226084737515,0.29209688499202746,0.29242336029280963,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_unweighted,qwk,higher_is_better,0.0004904667522079853,3.742451308930139e-05,0.001026727533527949,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_unweighted,ordinal_mae,lower_is_better,0.23491826404447763,0.2348352833789727,0.23500124470998257,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_unweighted,accuracy,higher_is_better,0.7795514895029458,0.779478881420629,0.7796240975852626,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_unweighted,serious_or_fatal_recall,higher_is_better,0.00037645287280598563,0.0001411698273022446,0.0006587925274104748,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_unweighted,mean_asymmetric_cost,lower_is_better,0.48424404613725003,0.4841092025558045,0.48436851713550744,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_weighted,macro_f1,higher_is_better,0.3235290350866566,0.3211070207586461,0.32600404494301133,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_weighted,qwk,higher_is_better,0.09585863810385464,0.09165198549926307,0.0999532678210273,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_weighted,ordinal_mae,lower_is_better,0.6954505850136918,0.690730541033939,0.7001607750394158,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_weighted,accuracy,higher_is_better,0.4855406190357647,0.48254242386523943,0.488632167454983,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_weighted,fatal_recall,higher_is_better,0.6270579813886901,0.5998568360773086,0.6521295633500357,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_weighted,serious_or_fatal_recall,higher_is_better,0.609053691590984,0.6029363324078867,0.6154075102348125,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,logistic_weighted,mean_asymmetric_cost,lower_is_better,0.7924342378225874,0.7870404945647664,0.7976933968135425,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,ordered_logit_unweighted,macro_f1,higher_is_better,0.29272728533572534,0.29241976034772804,0.29304247355123964,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,ordered_logit_unweighted,qwk,higher_is_better,0.0022784755327416306,0.001262564886290729,0.0034226947700393,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,ordered_logit_unweighted,ordinal_mae,lower_is_better,0.23493900921085387,0.2347831611484524,0.23510497054186374,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,ordered_logit_unweighted,accuracy,higher_is_better,0.7794270185046884,0.7792714297568667,0.779572234669322,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,ordered_logit_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,ordered_logit_unweighted,serious_or_fatal_recall,higher_is_better,0.0015528681003246906,0.0010811255940896898,0.002070490800432921,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,ordered_logit_unweighted,mean_asymmetric_cost,lower_is_better,0.4840054767239233,0.4837459028296407,0.4842544187204381,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,lightgbm_weighted,macro_f1,higher_is_better,0.35329375016324666,0.35042230570490224,0.3562222510052596,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,lightgbm_weighted,qwk,higher_is_better,0.11200004965455745,0.10660671482026687,0.11707547300932966,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,lightgbm_weighted,ordinal_mae,lower_is_better,0.542932121815617,0.5388448054103394,0.5469055991204049,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,lightgbm_weighted,accuracy,higher_is_better,0.5446850883744088,0.5416251763339142,0.5476830242303543,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,lightgbm_weighted,fatal_recall,higher_is_better,0.3750894774516822,0.34860415175375803,0.4001431639226915,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,lightgbm_weighted,serious_or_fatal_recall,higher_is_better,0.5474095336690038,0.5409157216131005,0.5537162957037316,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__internal_test,random_reference_test,random_seed_3301,random_internal_test,3301,lightgbm_weighted,mean_asymmetric_cost,lower_is_better,0.6608061571653805,0.6560433262799767,0.6655466869969298,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,dummy_most_frequent,macro_f1,higher_is_better,0.28606499420199677,0.28606499420199677,0.28606499420199677,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,dummy_most_frequent,qwk,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,dummy_most_frequent,ordinal_mae,lower_is_better,0.26326949181091286,0.26326949181091286,0.26326949181091286,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,dummy_most_frequent,accuracy,higher_is_better,0.7516125516462394,0.7516125516462394,0.7516125516462394,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,dummy_most_frequent,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,dummy_most_frequent,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,dummy_most_frequent,mean_asymmetric_cost,lower_is_better,0.5414210270789779,0.5414210270789779,0.5414210270789779,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_unweighted,macro_f1,higher_is_better,0.2860628412827707,0.2860585353712482,0.28606499420199677,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_unweighted,qwk,higher_is_better,-1.7803230921042967e-05,-5.3407982791853215e-05,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_unweighted,ordinal_mae,lower_is_better,0.263279399962349,0.26326949181091286,0.2632992162652214,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_unweighted,accuracy,higher_is_better,0.7516026434948032,0.7515828271919308,0.7516125516462394,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_unweighted,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_unweighted,mean_asymmetric_cost,lower_is_better,0.5414309352304141,0.5414210270789779,0.5414507515332865,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_weighted,macro_f1,higher_is_better,0.3362658621978783,0.33329118095592114,0.3394092946129197,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_weighted,qwk,higher_is_better,0.044576095014912664,0.038029223212359825,0.051516138337919855,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_weighted,ordinal_mae,lower_is_better,0.42539657376123335,0.4219871788520416,0.428834950013376,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_weighted,accuracy,higher_is_better,0.6453179030388301,0.6429493594380096,0.6476165941720253,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_weighted,fatal_recall,higher_is_better,0.21171770972037285,0.19174434087882822,0.23302263648468707,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_weighted,serious_or_fatal_recall,higher_is_better,0.2128924169292752,0.20782540189078144,0.21831943835015355,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,logistic_weighted,mean_asymmetric_cost,lower_is_better,0.6443667205009561,0.6401156281272603,0.6483797695363976,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,ordered_logit_unweighted,macro_f1,higher_is_better,0.28635471948306884,0.28618027123203643,0.28656103951638434,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,ordered_logit_unweighted,qwk,higher_is_better,0.0005265050815876915,0.00017426612362170246,0.0009426657014739437,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,ordered_logit_unweighted,ordinal_mae,lower_is_better,0.2632100429022957,0.26313077769080623,0.263279399962349,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,ordered_logit_unweighted,accuracy,higher_is_better,0.7516620924034203,0.751592735343367,0.7517413576149098,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,ordered_logit_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,ordered_logit_unweighted,serious_or_fatal_recall,higher_is_better,0.00043878894251864854,0.00019944951932665843,0.0007180182695759703,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,ordered_logit_unweighted,mean_asymmetric_cost,lower_is_better,0.5412525885045627,0.5411138743844561,0.541371486321797,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,lightgbm_weighted,macro_f1,higher_is_better,0.35068123480371405,0.34697273276946883,0.35438825850826555,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,lightgbm_weighted,qwk,higher_is_better,0.048555621312046826,0.0418459901478938,0.05539169575847236,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,lightgbm_weighted,ordinal_mae,lower_is_better,0.3787390886482309,0.3757859641126755,0.3816335073865269,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,lightgbm_weighted,accuracy,higher_is_better,0.6591595905951827,0.6568901285087241,0.6614587771359498,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,lightgbm_weighted,fatal_recall,higher_is_better,0.11118508655126498,0.0952063914780293,0.12716378162450068,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,lightgbm_weighted,serious_or_fatal_recall,higher_is_better,0.21169571981331525,0.20651003231082213,0.21688240456340502,0.95,2000,percentile,paired_across_models_within_group
random_seed_3301__2024_diagnostic,random_model_on_2024,random_seed_3301,random_model_future_test,3301,lightgbm_weighted,mean_asymmetric_cost,lower_is_better,0.6009987416647676,0.5972831848761977,0.6046350332418481,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,dummy_most_frequent,macro_f1,higher_is_better,0.2920448032329826,0.2920448032329826,0.2920448032329826,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,dummy_most_frequent,qwk,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
